,text,id,category
2257,"Gecko Active Parachute Beach Blanket/Picnic Blanket
Great at the beach; the sand doesn't stick snd shakes right out.  We put our towels on the parasheet and it was actually a pleasant experience (for a change).  I hate a sandy towel!",R3VWQQ36P891SU,Outdoors_v1_00
2258,"Straight Outta The Gym Cool Men T-Shirt and Tank Top
Love this tshirt! It didn't shrink when I walked it, seller speed in good time.  I was amazing the qualify for such a great price. Fabric is soft and breathable.",R46W800HYINTX,Outdoors_v1_00
2259,"High Sierra Curve Backpack, Red
Good quality backpack. I bought this for my 5th grader and he has used it all summer for our overseas travel, and now using for school this year. Worth it to pay a few extra bucks for the quality.",R2E7YJZSORGE0B,Outdoors_v1_00
2260,"Native Eyewear Dash XP Sunglasses
Native glasses are light weight and fit well. The warranty process for getting broken glasses replaced ideas fast and efficient. They cover ANY damage without question.",R12UIP89THACJL,Outdoors_v1_00
2261,"Infuser Water Bottle 28oz - Fruit Infusion Water Bottle and Sport Travel Infuser - FREE Fruit Infuser Recipe Ebook Download Included - Sports Camping Water Bottle BPA Free *SHATTERPROOF* Polycarbonate - Eco Friendly Plastic Drinking Water Bottle - Citrus and Lemon Reusable Infusion Water Bottles - Fruit Infused Water Infuser by FruitFused
But what I expected. Only a juicer, not something you can drink out of. but I will take it on this one, I might not have read everything clearly about it",R23OB0XXWIRELU,Outdoors_v1_00
2262,"Revant Replacement Lenses for Oakley Square Wire 2.0
The lenses are a little smaller both in thickness and size. They barely fit in the frame of the glasses. Also maybe do to thickness of lense but the sun still hurts the eyes",R1K3Y2DDA8MQS6,Outdoors_v1_00
2263,"Thermacell Portable Mosquito Repellers, Multiple Colors
After a friend introduced me to these to keep bugs away, I will not ever hunt without it again..... At first I was worried deer or hogs could smell it, nope - they can't :)",R1C7LSBXHNYZWP,Outdoors_v1_00
2264,"ENJOI Skateboards RASTA PANDA Complete Skateboard NEW!
the only problem i have with this is that i had no idea what size the deck was and the wheels kinda suck. Everything else was as expected. Btw i received a 7.6 sized deck",RIBEKVJN2ALBM,Outdoors_v1_00
2265,"Coleman 2000020943NP 2-Burner Propane Stove
My friends and I went camping and when my friends &#34;high quality and expensive camp stove&#34; wouldn't light I pulled my trusty Colman out amd saved the whole trip. Thanks once again Colman.",R2PRJ0DYRV0OM9,Outdoors_v1_00
2266,"Vizeri LED Tactical Flashlight with Focusing Lens, Cree XML T6 or XRE Q5, Military Quality
Love this tac light. Was truly surprised of the amount of light it puts out. Seems to be made well and should last . With all the battery possibilities you can't go wrong.",R1TFP8Y39GIK14,Outdoors_v1_00
2267,"Foster Grant Mens Active Sunglasses (315) 100% UVA & UVB Protection-Shatter Resistant + FREE BONUS MICROSUEDE CLEANING CLOTH
At first I was skeptical of these since they were so cheap, but I've been beating the hell out of them for a few days. So for the price you can't beat them.",R2210DGVMZQFEH,Outdoors_v1_00
2268,"Anime DMMD Dramatical Murder Noiz Cosplay Cap Hat Knitted Hat
The hat is exactly as described and pictured. It is very comfortable and I cant wait to put it to use during the winter. It is a great buy for the price.",R7K20D1YSLDH2,Outdoors_v1_00
2269,"Wahoo TICKR Heart Rate Monitor for iPhone & Android
I use this heart monitor with both the Wahoo app and Strava.  It works great, was easy to set up, and I love the Wahoo app!  I used my last Wahoo heart monitor for years without any problem.",R1GTA1AQ3AKFLZ,Outdoors_v1_00
2270,"Sport 'N Go Microfiber Towel Set (1 Bath + 1 Sport, with Carry Bags), Great Gift for Travel, Sport, Camping and Fitness
Just used the larger towel as a bath towel and was very surprised at how quickly it soaked up water and still stayed lightweight and soft! This will probably forever be my hair towel!",R1S8M2BNFGBD8H,Outdoors_v1_00
2271,"Arc'teryx Men's Rampart Pant
Very nice quality pants. Streamline cargo pockets give you plenty of storage with a fitted appearance.  Very comfortable stretch fabric that breathes wells.",R17N5EDQS4B6H9,Outdoors_v1_00
2272,"UltraFire? 7W 200LM Mini CREE LED Flashlight Torch Adjustable Focus Zoom Light Lamp-Black(3 mode)
For something as cheap as this, it is piowerful as all hell. It'll probably burn through batteries quickly, and I don't know the lifespan of the LED itself, but for the price, I think its great.",RMEMMZQ8VSF1Q,Outdoors_v1_00
2273,"Petty Cabin Cartoon ""My Neighbor Totoro"" Creative Design Anti-UV Sun Umbrella Triple Folding UV Protected Parasol
This is a great sun parasol. It's well made and it looks so adorable! I just wish it were for rain too, but it works wonderful for sunny and hot weather. Especially at the beach!",R2OB8WZ0M98WX2,Outdoors_v1_00
2274,"Intex Pacific Paradise Relaxation Station Water Lounge 4-Person River Tube Raft
would recommend to anyone that wants to enjoy a day on the water.  made well and is comfortable  taken care of properly this will give us seasons of enjoyment",R16U06MCX5SDUS,Outdoors_v1_00
2275,"Ibera PakRak Bicycle Touring Carrier Plus+ Carrier Rack IB-RA4 (for Non-Disc Brake Mounts) Frame-Mounted for Heavier Top & Side Loads Bike Cargo Racks
The only problem I had was that the attachment hardware was too small. I had to go to the local Lowe's hardware store and find hardware that would work.",R3QQUTKEFNWMU2,Outdoors_v1_00
2276,"AYL TF89 Bright 900 Lumens CREE XM-L2 LED Tactical Torch Flashlight, 5 Modes, Zoom Lens with Adjustable Focus - Water Resistant, Lighting Lamp - For Hiking, Camping, Blackouts and Emergencies!
This is an EXCELLENT flashlight! I love it. It's very well made. Solid. The flashing red light is incredible. Works great as a flashlight and as a work light. If I could rate it 10 stars, I would!",RKTWESLQCC5YF,Outdoors_v1_00
2277,"Large Foldable Picnic Blanket Waterproof Beach 78""x57"" Camping Outdoor Blanket Mat by MIUCOLOR for Travelling Hiking GrassTriple Layers
Took this one to an outdoor concert. Super easy to carry, very durable. I didn't use it on wet ground, but it seems like you definitely could and no dampness would seep through. Overall very happy.",R3PU7P6DFOCIZ,Outdoors_v1_00
2278,"Hollywood Racks Over-The-Top Trunk Mounted Bike Rack
Husband said it was easy to work, glad it can be fit to basically any car/suv and we saved a good chunk of money on not getting a hitch on our pathfinder.  Wish it was a four bike",R1ZMHRG1SM5AN2,Outdoors_v1_00
2279,"SealLine Storm Sack 10-Liter Dry Bag
Great dry bag, used in traveling the keep electronics dry in my day bag.  Was able to fit my Fuji ex2, phones in there with all the accessories with ease.  Very well made.",R3FLHS5HUHUFMU,Outdoors_v1_00
2280,"Ohuhu 12x50 Waterproof Binocular for Birds Watching/ Hunting/ Camping/ Hiking Armoring/ Sightseeing/ Surveillance/ Races (monocular)
I like the product but it takes a little getting used to when focusing. The belt loop ripped off within the first ten minutes of my first hike I took it with me.",R22894GN033LGA,Outdoors_v1_00
2281,"Xcellent Global Women's 3D Padded Bicycle Cycling Underwear Shorts Underpants, Pink FS015
I normally wear an extra small, but since small was the smallest size available that is what I ordered. It is too small for me. Also, the fit is very odd and uncomfortable.",RJSRIH1XED44P,Outdoors_v1_00
2282,"Brightest & Best Headlamp Flashlight with Red LED Light for Running, Camping, Reading, Fishing, Hunting - Headlamps Waterproof, Long Battery Life (Batteries Included), Adjustable Beam, Lightweight, Lifetime Warranty!
This is a very bright headlamp! It is simple to use with three different light settings, as well as two red light settings. It also came packed with Duracell batteries.",R1NLFC46U9AKK5,Outdoors_v1_00
2283,"Continental GatorSkin DuraSkin Tire
Love these tires.  I ride a lot and often for many miles/hours.  I enjoy the security of knowing that i'm not likely to get a flat with these.  They are pretty quick too.  Easy to install.",RERUVEZXD8XTH,Outdoors_v1_00
2284,"SKS Grand MOM Rear Mountain Bicycle Fender
it is wide enough.  goes on easy.  A little odd looking, but will likely get the job done.  I dont doubt that.  Have to get some wet rides in on it.<br />Well constructed for sure.",R3GDBKM348259R,Outdoors_v1_00
2285,"2014 Fox Head Men’s Dirtpaw Race Glove
Great glove.  I have fat, short fingers, big fists.  Size XL fit perfectly.  I'm glad I was wearing them today when I wiped out into a big pile of thorn brush.  Wish they covered my arms.",R3CFB9A755VA7X,Outdoors_v1_00
2286,"GSI Outdoors - JavaPress, Superior Backcountry Cookware Since 1985
This is a compact, lightweight, and durable press.  Makes a great mug size amount of coffee, ground free.  There is nothing like a great cup of coffee on the trail.",R2UNKCSUAW6HBM,Outdoors_v1_00
2287,"Lightspeed Outdoors Mini Pop Up Beach Tent Sun Shade, Blue
Sets up and tears down quickly as advertised. Stakes hold it in the sand/ground so it never blew away, even in heavier wind. Very happy with this purchase.",RMLDL8RF3RZL1,Outdoors_v1_00
2288,"Emergency Mylar Blanket 52"" x 84"" - Pack of 12 Blankets
Great, inexpensive, functional, I use these blankets to reduce the sun glare into my boat and they work like a mirror. Significantly dropped the temp behind them and I can still see out.",R2C5JFZST71N3Z,Outdoors_v1_00
2289,"AO MARINE LED Pocket Knife LDK2008MA
I'm a former Marine and this is a great knife. Thanks. .. I recommend that you get one. Very durable well made. The only question I have is that if the battery is replaceable for the led light.",R2TDIOSBU1ESQZ,Outdoors_v1_00
2290,"Silicone Collapsible Single Cup Coffee Maker - Cone Filter Holder & Drip Brewer for Camping, Hiking, Backpacking and Outdoor Use
So far so good. Received on time and tried it at home with #2 filter and it worked good. Need to practice the pour but coffee came out good. Can't wait to use it on the trail.",R1B09QXFSE006T,Outdoors_v1_00
2291,"Mountainsmith The Sixer
I purchased this to transport six packs of bottles on my motorcycle. Works like a charm! I can now pick up my favorite microbrew on my way home from work without screwing around with bungee cords.",R2QBZ4LPO2ZKT0,Outdoors_v1_00
2292,"Quik Chair Heavy Duty Folding Camp Chair - Grey
we used this for camping. the plastic piece cracked. It said it was sturdy up to  Lbs my husband is  6'4 and 250.  They did send out another one right away. very good company.",RNUJPWIPSGLDF,Outdoors_v1_00
2293,"Pelican Products ProGear Elite Cooler, 45 quart
I have no clue why people sill buy Yeti's with this on the market. The latches are top notch, the handles are top notch, nothing feels cheap and its $100 cheaper than the yeti.",R2Q2XFA2VQ5UE8,Outdoors_v1_00
2294,"Casita Hitch Receiver
A very handy friend installed this and it works perfect. I am able to keep the spare tire on and use a  carrier with two adult bikes. Very pleased and the unit is well constructed.",R14U9LBZ4EBIMQ,Outdoors_v1_00
2295,"CamelBak Podium Big Chill 25 oz Insulated Water Bottle
I like the product, but it doesn't keep my water cooler than any other like product on the market.  I do love the mouth-piece.  It really does help prevent leakage and easy to drink from.",R2JR1MMD41G55N,Outdoors_v1_00
2296,"OUTU Multi-Purpose Wrench Tool Multi-Tool
Very cheaply made!  Lots of play in the adjustable wrench and the knife blade is so thin, it looks like it will bend or snap off the first time I use it.  Not worth the money at all.",R1UUKCML245OJI,Outdoors_v1_00
2297,"ExOfficio Women's Camina Trek'r Short Sleeve Shirt
Loved this shirt on my 3 week trip to Africa. Could wear it a few days without washing and when I did wash it by hand in the sink it dried very quickly. Always looked neat and was very comfortable.",RH8ETPUD23713,Outdoors_v1_00
2298,"Airhead AHEZ-100 EZ Ski Trainer Inflatable Tube
This is an amazing teaching tool. My 4 year and 2 year old boys both love the independence of riding this trainer. It is building confidence. This has been a great summer.",R9VT2ZDID3XBQ,Outdoors_v1_00
2299,"Big Skinny Men's Slimline Leather Bi-Fold Slim Wallet, Holds Up to 25 Cards
A good slim, soft wallet that isn't a literal pain in the butt.  Warning:  cards have a tendency to slip out, at least until it gets a little worn.  Satisfied with purchase, would buy again.",R1WYWSO1M8Y0GD,Outdoors_v1_00
2300,"Razor A Kick Scooter
I love this scooter. I am 29 years old and needed something to zip around my large college campus. This is perfect, and I love that I can fold it up and take it into class. And it's fun!",RRI5EE49NVDOT,Outdoors_v1_00
2301,"Pearl Izumi Men's Elite Thermal Leg Warmer
The fabric does a good job of insulating your legs.  But if your shorts/bibs do not have silicone grippers at the edge, these will not stay up.  They don't work with my Garneau and Castelli bibs.",R6G2XDHAC34SZ,Outdoors_v1_00
2302,"Women Warm Knitted Wool Hats Cap
I love it. Its cute and a Nic little touch for fall. The package arrived early and it does fuzz a bit but it's a hat lol I went out with it on and got a lot of compliments c:",R35QLQONYIIHGD,Outdoors_v1_00
2303,"Maui Jim Women's Pearl City
Love the styling, great price and perfect fit.  I have other Maui Jim glasses.  Shipping was very quick and easy.  Reliable company, they came from U.K.",REIP1JHXYKLZP,Outdoors_v1_00
2304,"Etekcity E-gear Portable Collapsible Windproof Backpacking Gas Camping Stove (Orange)
Perfect size for back country packing . Well constucted, easy to light. The gas conisters are a bit pricey but worth the cost for fast cooking and coffee.",R2PDWHOBTVVW9U,Outdoors_v1_00
2305,"Neolite Single Camping Hammock - Lightweight Portable Nylon Parachute Hammock for Backpacking, Travel, Beach, Yard. Hammock Straps & Steel Carabiners Included
The Neolite Trek hammock that we purchased has been a great &#34;find&#34;. The product is well constructed and seems to be very durable-so far so good! Thanks",R3RI0XN6AIRQ8N,Outdoors_v1_00
2306,"Trim Evolution Fruit Infusion Water Bottle For Use With Fruits, Vegetables & Herbs, Premium Non-Toxic Plastic, Leak-Proof, Shatter-Proof & Dishwasher-Safe, Affordable & Reusable (Red)
I love it. So much better than drinking the flavored waters in the store. I like that you can get creative and there are numerous combinations. Water is no longer boring.",R1AJMLQBOAISI3,Outdoors_v1_00
2307,"Cygolite Metro 400 USB Light
I love the simultaneous headlight/flashing mode. The light has been in use most nights for 20-minute rides home for the last week or two, and still hasn't reached low charge.",R2SZUMM7VTKXK8,Outdoors_v1_00
2308,"Live Infinitely 25 Oz. Infusion Water Bottle With Infused Water Recipe Ebook (Green)
I really like the Infuser Water Bottle. Just the right amout of fruit or veggies can be added for a rich flavor to the water. Easy to load and clean.Plus, the bottle itself is of good quality.",R2FKE1XEEI3XMV,Outdoors_v1_00
2309,"Sunlite Rim Strip (Sold as bundles of 25)
The strip themselves are not very wide.  Probably around 1/2&#34;.  I will add electrical tape on each side to make sure the spoke holes are covered adequately.",RJJSJ0ZH7G0AJ,Outdoors_v1_00
2310,"Burnfree Sunburn Rescue
The best product for sunburns,I get burned a few times a year.i don't peel and the burn relief is instant.as for the unpleasant scent. It. Is gone in seconds and is worth the relief it gives",R4EB3PKEXNZBP,Outdoors_v1_00
2311,"OverBoard Waterproof Pro-Sport Arm Pack, Black
I was expecting something a little bigger than what I got. I had to break it down to credit cards, money and key. No room for a phone of any sort with a otter box on it at all.",RBP5AEQ3XGE80,Outdoors_v1_00
2312,"Disc-O-Bed Youth Kid-O-Bunk with Organizers
I have a very small two bedroom house. When my son, his wife and their three kids come they share a bedroom. The kids love love love this cot bunk! What a great idea!",R17M3SKESBXPCR,Outdoors_v1_00
2313,"Under Armour Men's UA Fish Hook Patch Cap One Size Fits All Graphite
This a great hat. I own about 300 hats or so. This is so comfortable you forget it's on. Normally not a fan of UA Hats bc of the structured high front but this doesn't have that. 👍",RO1O9U3JG7CT,Outdoors_v1_00
2314,"FSA Pro Track Fixed Gear Single Speed Chainring Black 144mm BCD
Package was supposed to arrive today not tomorrow not happy about that. Hopefully the package at least comes undamaged if it wasn't for this little problem I would have haven it a 5!",R3GHS2RWONP9X7,Outdoors_v1_00
2315,"Coolxh 10PCS Colorful Replacement Accessory Wrist Bands laser style for Fitbit FLEX Vivofit (No Tracker, Replacement Bands Only) (Large)
I've been wearing these for a month now.  I usually switch colors every couple of days depending on what I'm wearing.  None of them have broken or fallen off. Great quality so far.",R2TYJS9RRUBS97,Outdoors_v1_00
2316,"Plastic Black Nomad Sunglasses (1-Pack of 12)
Really poor quality. I mean, I expected them to be bad, but they were worse than expected. Wearing them makes you woozy, they're all foggy and wavy. Would give 0 stars.",R2YKYRS97NPO7G,Outdoors_v1_00
2317,"Sunature BV1383 Internal Frame Backpacks 75l
This pack has all the functionality and quality of much higher priced, name brand packs.  Does not have as many external pockets as some others, but still great and durable for the price.",RN84USPHXJOYJ,Outdoors_v1_00
2318,"Vilano Shadow Road Bike - Shimano STI Integrated Shifters
Absolute dud. It came already broke and had to send it back. Save your money up and buy a little nicer bike from a real bike shop. I wouldn't give this away to anyone I care about.",R31BRFWVTHCCO9,Outdoors_v1_00
2319,"Feedback Sports Velo Hinge Wall Rack
Doesn't work with today's large mtb tires. I have a 2.4 that I can't finesse into the hook.  I think they make a longer replaceable hook but this kit as is won't work.",R12X2OKKNC96AF,Outdoors_v1_00
2320,"Craft Men's Active Bike Short
These are a small-medium -- i'm a medium-medium.  does a funny bunching thing in the groin area when standing up to pedal -- bummer because they are *super* comfy otherwise.  Size up.",R3UKJ0TVTK5N9C,Outdoors_v1_00
2321,"Paddle Leash with a 2 Rod Leash Set, 3 Leashes Total Plus 1 Carabiner. Built to Last, Made in the USA.
This is great for pond fishing on your own.  However since it's coiled up, it's pretty bad for anywhere else where you'd need to cut off your line if you're caught in a bad place.",R3O21JJELWCP6Q,Outdoors_v1_00
2322,"Sago Brothers Brand Twist Ties
High quality ties that can be used in many ways. I first purchased as a way of organizing cables and cords (work better than zip ties), but they also are great in the kitchen as well.",R1NAFJC3CMM3R1,Outdoors_v1_00
2323,"Energizer Light Fusion Technology
Bright and handy.  My goto light for nearly all household projects.  Hanging slot is too small for standard nail head, but I improivise with wire or twist ties",R3NL6BSBJ56LHU,Outdoors_v1_00
2324,"ALPS Mountaineering Camp Chair
Love this chair! So comfortable and sturday, yet not heavy to carry. Agree with others that the drink holder is lame, but other than that, love this chair.",R1SV1UMF69J47C,Outdoors_v1_00
2325,"Fitian USB Charging Cable Charger for Fitbit Surge Smart Watch Heart Rate Monitor Fitness Activity Tracker with One Screen Protector ¡­
This fits my Surge very well and seems to work just fine.<br /><br />The USB plug is a little thicker than the original, as is shown in the posted picture.",RF0K8SE6HLDT3,Outdoors_v1_00
2326,"Energizer Vision HD LED Headlamp (Batteries Included)
its bright on high., good choices of brightness.  would have given a 5 star but the button is a little hard to find at first, gets easier the more you use it so 4.9 stars",R2EV7IRPXWNE92,Outdoors_v1_00
2327,"LUOOV Street Devil 1200 Watt 20 Mph Hill Grade Cruise Control Electric Skateboard
This board claims to have decent specs but is obviously a cheap knockoff.  The multiple un-verified reviews should be enough of a warning (including this one)!!!!",R2HBT4WVXUY3TT,Outdoors_v1_00
2328,"NeoSport Men's Short Sleeve Watershirt
the fabric is ok but the sizing chart is not (it actually sizes one size larger than expected according chart) ! also the color is not as shown ( looks more lemon green than olive)",R11JME4J4UXPE9,Outdoors_v1_00
2329,"Coleman Pack-Away  4-In-1 Table
We use this constantly! Picnics, tailgating, camping. Its super quick to assemble and take down. Well worth the price and has held up well through frequent wear and tear.",R172L8L1DF7SM5,Outdoors_v1_00
2330,"Mountain House Biscuits and Gravy
This was just okay in my opinion. I mean it was yummy, but after a couple of bites, I just wanted to throw it away. It was too salty and heavy for my taste.",RUE0T3RZU7Z7G,Outdoors_v1_00
2331,"Mr. Tuffy Bicycle Tire Liner.
I went from 1 flat every 2 weeks of 80miles/week urban riding to more than 5 months flat free on the same tires as before. This has definitely paid for itself many times over.",R3LWPTUJY1XJMX,Outdoors_v1_00
2332,"UCO Clarus 150 Lumen LED Mini Lantern and Flashlight with Dimmer and Strobe
Fairly bright, doesn't get too hot, and easy to pack away due to size. It was useful for a group of about ten to gather around a picnic table with a good glow at night.",R154XQQGKQGNQI,Outdoors_v1_00
2333,"Himal Outdoor Travel Camping Multifunctional Hammocks
too small and the rope it comes with was too short and the outside separated from the inside.  It's good for a child.  Toss the rope in the trash and use good paracord.",R15YMGHCRPDVNB,Outdoors_v1_00
2334,"Zippo Casual and Simple Watch with White Dial and Brown Leather Strap
The watch looks great for casual wear. A good value for the price. The larger face keeps in step with the manly styles of popular watches and helps older eyes with the EZ to read numerals.",R21LQ39XFU99TL,Outdoors_v1_00
2335,"KAVU Women's Slingshot Bag
This bag is actually made for small children. The strap is not adjustable. The picture of the way it fits is deceiving. I am a huge fan of Kavu, but this one not so much.",R3OYV6EA7XFEPW,Outdoors_v1_00
2336,"Vader Bicycle Cycling Bike Road Offroad MTB Mountain Saddle Seat
Great quality at a great price. I really like how much you can adjust the seat forward and backwards. Gives you a lot of veriety and is easy to set up.",R1JYETNCNRETVX,Outdoors_v1_00
2337,"Maui Jim - Leeward Coast - Black With Blue Frame-Neutral Grey Polarized Lenses
The best darned sunglasses I have ever owned.<br />The glass is somewhat fragile, but its' resistance to scratching places it well above any other sunglass material.",R2YA3CF0MQSVF5,Outdoors_v1_00
2338,"Suncloud Symphony Sunglasses - Women's
I love the glasses except that they were delivered with the lens popped out.  I popped it back out but it occasionally falls out.  I have other sun clouds that I really love.",RE430B3395SNS,Outdoors_v1_00
2339,"Sigma Sport BC8.12 8 Function Bicycle Computer
The computer itself seems to work fine, but the wire broke within a week of purchase. I suggest buying this if you do not plan to move your bike at any time.",R1QVZ7NXV9TCJJ,Outdoors_v1_00
2340,"BEST STAINLESS STEEL, INSULATED SPORTS WATER BOTTLE - BPA FREE - 20 oz / 600ml - Perfect for Sports, Gym, Cycling, Running, Yoga, Tennis
I love this water bottle. It keeps my water cold for hours, even when sitting in a hot car. I like it much more than a glass or plastic water bottle So happy with this purchase.",R1JIU0049BVEY7,Outdoors_v1_00
2341,"Telebrands Olde Brooklyn Lantern
These are awesome I ordered these for a friend because her electricity keep going off,  Now she is telling all her friends about them.  These make a great gift for people who have everything.",R2SB2MOFIFM5SG,Outdoors_v1_00
2342,"Shimano PD-M324 SPD Dual Platform Pedal
My husband loves these and the versatility they offer. Easy to clip in and out of and nice to be able to jump on the bike for an errand without having to have cycling shoes on.",R1IPHXV6AEI4UE,Outdoors_v1_00
2343,"Knog Blinder Road 3 USB Rechargeable Light for Bike Helmet
The plastic clip that straps to your bars is very thin and snaps off easily.<br />My light just broke off in the middle of the night ride. The ride back home  was hairy to say the least.",R2AHEN8GFNIEAB,Outdoors_v1_00
2344,"Lightload Compact Reusable 12x12"" Towels weighs .2 oz.  (2 Pack )
These went straight into my emergency kit and have not been removed from the packaging so I can't say much. For the price and what they are, what could be wrong?",R3F4I0HGIMYXKR,Outdoors_v1_00
2345,"A4 Men's Compression Crew Long Sleeve
Nice compression shirt, fits well, no logos anywhere except the inside &#34;tag&#34; area (but there's no tag to itch you).  Perfect for what I needed.",R3QRNRDUED7TMU,Outdoors_v1_00
2346,"Coleman 42-Can Wheeled Soft Cooler With Hard Liner
Love the look and the adjustable handle heights. It rolls great throughout the house. It's VERY lightweight. I am traveling this weekend, we will see how it works in the airport.",R19TQ0IJMB5ERL,Outdoors_v1_00
2347,"Thule T2 Original Bike Rack
Have been using this bike hitch for 2 years with no problems.  Keeps the bikes secure and it is extremely easy to place and remove bikes.  Very sturdy.",R2IHR84Z5M400A,Outdoors_v1_00
2348,"Jetboil Sol Titanium Cooking System (Sand)
Nephew used these while hiking on the AT this year.  He loved this stove and cooked the food we sent or he found.  Said heated quicky and did not have any problems using.",R30FB7ED8ESLUY,Outdoors_v1_00
2349,"Bright LED Headlamp Flashlight and Case for Running, Camping, Kids – - White, Red, Strobe Lights with Dimmer. Light & Waterproof IPX4 with Energizer AAA Batteries
Has a tendency to turn off when jolted or hit against something which knocks the batteries loose. However it is quite adjustable and very bright. Extends the working day!",RYPT3GHXQBOC6,Outdoors_v1_00
2350,"Light My Fire Original BPA-Free Tritan Spork with Full-Sized Spoon, Fork and Serrated Knife Edge
first time i held it i was sure id sooner break it while using it. the plastic flexes too much and will surely snap on the next tough morsel. skip this and get titanium or steel.",R1UKMATY5LF8DN,Outdoors_v1_00
2351,"Infuser Water Bottle, Bottle Brush, BPA Free, Elite Beast, 24 Ounce, Tritan Copolyester, Infuser Basket Located At the Bottom of the Bottle
Really like this way of drinking water! Infuser is ready to fill with fruit etc and easy to clean! Water tastes great without added sugar etc. All my friends want one! Great gifts idea!",R1NOCFHU6NFMQG,Outdoors_v1_00
2352,"Flexwear 800ml/27 Ounce Double Walled Vacuum Insulated Stainless Steel Water Bottle for Hot or Cold Drinks, BPA Free, Hydration Bottle
Tall and skinny, fits my cup holder in the car. I also like the drinking spout, don't spill on myself as often as i do with the wide-mouth hydro-flask. Keeps my water cool and my coffee hot. Perfect.",R1BIJ2QWTKKCQK,Outdoors_v1_00
2353,"TRRWC02 Reusable No-Splash Cap for 48mm Screw Top / Snap on Crown Top (needs to remove inside white ring) 3 & 5 Gallon bottles and water dispensers WITH probes
This is exactly what I needed. I have (2) 5 gallon water bottles with 48mm crown top openings and these caps fit the job and they are very easy to install.",R2LVLIP2Z2FAMS,Outdoors_v1_00
2354,"SUP Stand up paddle board UV cover for 14' race and touring style boards
Excellent!  Easy to put on and take off.  Can travel with cover on board.  Covers all one side and enough of the sides on the other for added protection.  I would buy again.",R301JI8MYUMQWD,Outdoors_v1_00
2355,"K2 Coolers Summit 30 Cooler
This cooler is amazing. It works as advertised. I picked this over others because of its unique exterior dimensions to fit in front of a center console and act as a seat. Very satisfied.",R2HUJKS0LW1XA7,Outdoors_v1_00
2356,"Coleman Prairie Breeze FAMILY TENT Huge 14'L x 10'W x 7'H hybrid cabin-style tent with Integrated LED Lighted Fan System
I used it twice and in a rain storm water was coming through the sides and the roof! Everything got wet. Now they don't want to exchange it, because it is older than one year!",RGASOR1TPRH18,Outdoors_v1_00
2357,"Military charming M9 small size gun Lighter good festival gift
This gun lighter is awesome. I've had this for almost a month. I've filled it up twice and it's worked great. Great price awesome purchase. I use it everyday.",R3CGJLLQ8929HP,Outdoors_v1_00
2358,"Mountainsmith Lumbar-Recycled Series Kinetic TLS R Backpack
Works great for traveling. Can carry my iPad mini and cameras. Better than a sling bag I used to carry. It provides ez access to your items plus hands are free, no fidgeting with the sling.",R1JOWCR01A1MIU,Outdoors_v1_00
2359,"Roswheel 2013 New Waterproof Bicycle Cycling Frame Pannier Front Tube Bag w/ Headphone Jack (Including Clear PVC Window Pouch for 5.5"" Cell Phone, Reflective Strips for Safe Night Riding)
This bag is great! My Samsung Galaxy S6 fits in it with a little room to spare. Plenty of room for car keys, wallet, external battery and other odds & ends in the bag. It comes in handy!",R3CT9RO9X6KCXB,Outdoors_v1_00
2360,"Ibera Bicycle Triangle Frame Bag, Bike Top Tube Cycling Corner Pouch
I got the large bag and it works great! Fits very well on my bike and the four straps secure it safely. It can hold a lot of stuff, optimizing an unused space on the bike for storage.",R16P8DW9NPW9TD,Outdoors_v1_00
2361,"Kelsyus Floating Hammock
This item is easy to store, folds very conveniently in its storage container. It is easy to inflate and very comfortable in the water. I love this item and would highly recommend it.",R1PPPIM4P1MQBK,Outdoors_v1_00
2362,"Electric Skateboard Two-wheel Smart Self Balancing Scooters Drifting Board with LED Light in Red
It was delivered as promised! My boys were on it all day. It works amazing!!! It's very cool.  Seems more durable than I thought!  Battery lasts a long time",RP9UAI02U16GQ,Outdoors_v1_00
2363,"Pellor Cycling Wrap Running Outdoor Sports Sunglasses Exchangeable 5 Lenses Unbreakable Polarized UV400
Inexpensive, comfortable.  They work. Several pairs of interchangeable lenses, an option to add your prescription glasses included, nice case to protect it all.  Very happy with these.",R3TR0XYBH8XTBC,Outdoors_v1_00
2364,"Eureka Spitfire 1 Tent
Awesome little lightweight tent however you'll need to water seal it as the section above the air flow zipper up top on the rain fly leaks at the seam. Just a heads up",R206W2DELQLFKX,Outdoors_v1_00
2365,"O Neal Azonic 420 Flat Bicycle Pedals
They provide great support but be careful if you push your bike uphill on foot.  The screws from the pedals have scratched the back of my lower legs if I am not careful.",R3SFXCO0U3JY3K,Outdoors_v1_00
2366,"Therm-a-Rest RidgeRest SOLite Mattress
This is the best budget pad! Period. If I were to purchase this again I would buy a smaller size. I actually cut it down behind me knees to save weight.",R3UAS35UIT5EIU,Outdoors_v1_00
2367,"Cinelli Cork Tape Black, One Size
Comfortable and works great!  I can't believe I mulled over what cork tape to buy.  This one is a no brainer!  Very easy to work with and holds up just fine to abuse.",RDKZ8ECVCAIMW,Outdoors_v1_00
2368,"Coleman Double-High Supportrest.
Had family come, it lasted one weekend and then wouldn't hold air. I couldn't find a hole or tear and checked the valve area. I have no idea why it won't hold the air. Total waste of good money.",RHBZWCTERVE6F,Outdoors_v1_00
